"","Kod","Nazwa","rok","BEZROBOCIE_kobiety_w_proc_bezrobotnych_kobiet_proc","BEZROBOCIE_ogolem_w_proc_bezrobotnych_ogolem_proc","BEZROBOCIE_w_proc_ludnosci_aktywnej_zawodowo_proc","Budownictwo_mieszkaniowe_wskazniki_mieszkania_na_10_tys_ludnosci","Budownictwo_mieszkaniowe_wskazniki_przecietna_powierzchnia_uZytkowa_1_mieszkania_m2","Budownictwo_mieszkaniowe_wskazniki_przecietny_czas_trwania_budowy_nowych_budynkow_mieszkalnych_jednorodzinnych_mc","Budownictwo_mieszkaniowe_wskazniki_przecietny_czas_trwania_budowy_nowych_budynkow_mieszkalnych_wielorodzinnych_mc","Budynki_mieszkalne_podaaczone_do_infrastruktury_technicznej_w_proc_ogolu_budynkow_mieszkalnych_ogolem_kanalizacja_proc","Budynki_mieszkalne_podaaczone_do_infrastruktury_technicznej_w_proc_ogolu_budynkow_mieszkalnych_ogolem_wodociag_proc","Budynki_mieszkalne_w_gminie_ogolem","Dochody_powiatu_na_1_mieszkanca_ogolem_zl","DODATKI_MIESZKANIOWE_ogolem_kwota_zl","DROGI_PUBLICZNE_POWIATOWE_CTAB_drogi_gminne_i_powiatowe_o_gruntowej_nawierzchni_na_10_tys_ludnosci_km","DROGI_PUBLICZNE_POWIATOWE_CTAB_drogi_gminne_i_powiatowe_o_twardej_nawierzchni_na_10_tys_ludnosci_km","DZIALALNOSC_TRANSPORTOWA_CTAB_liczba_taksowek_ogolem_szt","EMISJA_ZANIECZYSZCZEN_POWIETRZA_Z_ZAKLADOW_SZCZEGOLNIE_UCIAZLIWYCH_CTAB_ogolem_tr","Gestosc_zaludnienia_oraz_wskazniki_ludnosc_na_1_km2_osoba","Kina_stale_wg_formy_wlasnosci_ogolem_seanse_ogolem","Kluby_sportowe_lacznie_z_klubami_wyznaniowymi_i_UKS_cwiczacy_ogolem_osoba","LASY_PRYWATNE_I_GMINNE_CTAB_lasy_ogolem_ha","Lekarze_wskazniki_lekarze_personel_pracujacy_ogolem_na_10_tys_ludnosci_osoba","Liczba_kwoty_wyplaconych_dodatkow_mieszkaniowych_ogolem_kwota_zl","Liczba_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_ogolem_do_40_m2_szt","Liczba_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_ogolem_od_40_do_60_m2_szt","Liczba_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_ogolem_od_60_do_80_m2_szt","Liczba_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_ogolem_od_80_m2_szt","Liczba_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_ogolem_ogolem_szt","Liczba_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_rynek_pierwotny_do_40_m2_szt","Liczba_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_rynek_pierwotny_od_40_do_60_m2_szt","Liczba_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_rynek_pierwotny_od_60_do_80_m2_szt","Liczba_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_rynek_pierwotny_od_80_m2_szt","Liczba_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_rynek_pierwotny_ogolem_szt","Liczba_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_rynek_wtorny_do_40_m2_szt","Liczba_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_rynek_wtorny_od_40_do_60_m2_szt","Liczba_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_rynek_wtorny_od_60_do_80_m2_szt","Liczba_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_rynek_wtorny_od_80_m2_szt","Liczba_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_rynek_wtorny_ogolem_szt","Liczba_ludnosci_na_1_miejsce_w_kinach_stalych_ogolem_osoba","Lozka_w_szpitalach_ogolnych_wskazniki_loZka_w_szpitalach_ogolnych","ludnosc_grupy_ekonomiczne_w_wieku_poprodukcyjnym_proc","ludnosc_grupy_ekonomiczne_w_wieku_produkcyjnym_proc","ludnosc_grupy_ekonomiczne_w_wieku_przedprodukcyjnym_proc","Ludnosc_wg_grup_wieku_i_plci_ogolem_ogolem_osoba","Mediana_cen_za_1_m2_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_ogolem_do_40_m2_zl","Mediana_cen_za_1_m2_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_ogolem_od_40_do_60_m2_zl","Mediana_cen_za_1_m2_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_ogolem_od_60_do_80_m2_zl","Mediana_cen_za_1_m2_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_ogolem_od_80_m2_zl","Mediana_cen_za_1_m2_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_ogolem_ogolem_zl","Mediana_cen_za_1_m2_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_rynek_pierwotny_do_40_m2_zl","Mediana_cen_za_1_m2_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_rynek_pierwotny_od_40_do_60_m2_zl","Mediana_cen_za_1_m2_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_rynek_pierwotny_od_60_do_80_m2_zl","Mediana_cen_za_1_m2_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_rynek_pierwotny_od_80_m2_zl","Mediana_cen_za_1_m2_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_rynek_pierwotny_ogolem_zl","Mediana_cen_za_1_m2_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_rynek_wtorny_do_40_m2_zl","Mediana_cen_za_1_m2_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_rynek_wtorny_od_40_do_60_m2_zl","Mediana_cen_za_1_m2_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_rynek_wtorny_od_60_do_80_m2_zl","Mediana_cen_za_1_m2_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_rynek_wtorny_od_80_m2_zl","Mediana_cen_za_1_m2_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_rynek_wtorny_ogolem_zl","Mieszkania_oddane_do_uzytkowania_ogolem_mieszkania","Mieszkania_oddane_do_uzytkowania_ogolem_powierzchnia_uZytkowa_mieszkan_m2","Muzea_zwiedzajacy_muzea_i_oddzialy_na_10_tys_mieszkancow_osoba","Osoby_w_zamachach_samobojczych_liczba_prob_zachowan_samobojczych_na_100_tys_ludnosci_ogolem_osoba","Osoby_w_zamachach_samobojczych_liczba_samobojstw_zakonczonych_zgonem_na_100_tys_ludnosci_ogolem_osoba","POJAZDY_CTAB_ciagniki_rolnicze_szt","POJAZDY_CTAB_samochody_cieZarowe_o_ladownosci_10_ton_i_wiekszej_szt","POJAZDY_CTAB_samochody_osobowe_szt","porady_lekarskie_CTAB_porady_lekarskie_ogolem_ogolem","Przestepstwa_stwierdzone_przez_Policje_w_zakonczonych_postepowaniach_przygotowawczych_przestepstwa_stwierdzone_przez_Policje_ogolem_na_mieszkancow","Przestepstwa_stwierdzone_przez_Policje_w_zakonczonych_postepowaniach_przygotowawczych_wskaznik_wykrywalnosci_sprawcow_przestepstw_stwierdzonych_przez_Policje_ogolem_proc","Rodziny_ktorym_na_podstawie_decyzji_przyznano_pomoc_wg_przyczyn_bezdomnosc","Rodziny_ktorym_na_podstawie_decyzji_przyznano_pomoc_wg_przyczyn_bezrobocie","Rodziny_ktorym_na_podstawie_decyzji_przyznano_pomoc_wg_przyczyn_niepelnosprawnosc","Rodziny_ktorym_na_podstawie_decyzji_przyznano_pomoc_wg_przyczyn_przemoc_w_rodzinie","Rodziny_ktorym_na_podstawie_decyzji_przyznano_pomoc_wg_przyczyn_sieroctwo","Rodziny_ktorym_na_podstawie_decyzji_przyznano_pomoc_wg_przyczyn_ubostwo","SCIEZKI_ROWEROWE_CTAB_scieZki_rowerowe_na_10_tys_km2_km","SCIEZKI_ROWEROWE_CTAB_scieZki_rowerowe_na_10_tys_ludnosci_km","SKOLARYZACJA_CTAB_wspolczynnik_skolaryzacji_netto_gimnazja_proc","Srodki_gmin_powiatow_z_UE_finansowanie_programow_projektow_na_1_mieszkanca_ogolem_zl","TURYSTYCZNE_OBIEKTY_NOCLEGOWE_I_ICH_WYKORZYSTANIE_CTAB_noclegi_udzielone_turystom_krajowym_w_turystycznych_obiektach_noclegowych_ogolem_na_10_tys_mieszkancow_ogolem","TURYSTYCZNE_OBIEKTY_NOCLEGOWE_I_ICH_WYKORZYSTANIE_CTAB_udzielone_noclegi_turystom_zagranicznym_w_turystycznych_obiektach_noclegowych_na_10_tys_mieszkancow_ogolem","UCZELNIE_CTAB_absolwenci_ogolem_osoba","UCZELNIE_CTAB_studenci_ogolem_osoba","UCZELNIE_CTAB_uczelnie_ogolem_ob","URODZENIA_ZGONY_przyrost_naturalny_na_ludnosci","Wydatki_powiatow_na_1_mieszkanca_ogolem_zl","Wydatki_powiatow_ogolem_ogolem_zl","Wydatki_powiatow_ogolem_wydatki_bieZace_ogolem_zl","Wydatki_powiatow_ogolem_wydatki_majatkowe_inwestycyjne_zl","Wydatki_powiatow_ogolem_wydatki_majatkowe_ogolem_zl","WYNAGRODZENIA_CTAB_przecietne_miesieczne_wynagrodzenia_brutto_w_relacji_do_sredniej_krajowej_Polska_100_proc","WYPADKI_DROGOWE_CTAB_ofiary_smiertelne_na_100_tys_ludnosci_osoba","WYPADKI_DROGOWE_CTAB_ofiary_smiertelne_na_100_wypadkow_osoba","WYPADKI_DROGOWE_CTAB_wypadki_drogowe_na_100_tys_ludnosci_osoba","ZASOBY_MIESZKANIOWE_przecietna_liczba_izb_w_1_mieszkaniu","ZASOBY_MIESZKANIOWE_przecietna_liczba_osob_na_1_izbe","ZASOBY_MIESZKANIOWE_przecietna_liczba_osob_na_1_mieszkanie"
"1",201000,"Powiat boleslawiecki",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,7841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",201000,"Powiat boleslawiecki",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,11657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",201000,"Powiat boleslawiecki",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,16034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",201000,"Powiat boleslawiecki",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83140,NA,1187,NA,596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,21639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",201000,"Powiat boleslawiecki",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80614,NA,1084,NA,634.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,17197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.50297254615106e-316,NA,2806582,2806582,NA,NA,NA,NA,NA,NA,NA
"6",201000,"Powiat boleslawiecki",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82612,NA,1030,NA,638.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,34683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89323267769252e-316,NA,2132665,2132665,NA,NA,NA,NA,NA,NA,NA
"7",201000,"Powiat boleslawiecki",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87090,NA,924,NA,645.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,16579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21283954442924e-316,NA,3844028,3844028,NA,NA,NA,NA,NA,NA,NA
"8",201000,"Powiat boleslawiecki",2002,NA,NA,NA,27.7,97.8,NA,NA,NA,NA,NA,461,NA,NA,NA,NA,77845,68,758,1650,649.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,13.8,62.5,23.7,88132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,23858,NA,NA,NA,807,104,18726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4445,1968,NA,NA,NA,NA,455,1.97762936656764e-316,NA,1793913,1793913,83.7,NA,NA,NA,NA,NA,NA
"9",201000,"Powiat boleslawiecki",2003,NA,41.9,NA,49.2,133.6,NA,NA,NA,NA,NA,395,NA,NA,NA,NA,97744,68,492,NA,661.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,NA,13.9,63.2,22.9,88308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434,57972,1113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.71,NA,4187,2540,NA,NA,NA,0.97,390,1.69886952532055e-316,NA,2069529,2069529,84.3,NA,NA,NA,3.97,0.78,3.08
"10",201000,"Powiat boleslawiecki",2004,"46.6",44,NA,18.6,145.7,NA,NA,NA,NA,NA,441,2667399,NA,NA,NA,92271,68,676,1842,662.7,NA,2667399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,NA,14.1,63.9,22,88378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,23890,1060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.37,NA,4049,2921,NA,NA,NA,0.34,448,1.95546968244006e-316,NA,5801426,5826926,84.1,NA,NA,NA,3.98,0.77,3.07
"11",201000,"Powiat boleslawiecki",2005,"47.2",43.2,NA,26,104.2,NA,NA,NA,NA,NA,468,2323809,13.8,60.2,NA,83218,68,583,NA,665.9,NA,2323809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,223,14.1,64.6,21.3,88341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,23968,908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.53,NA,5029,3556,NA,NA,NA,0.36,542,2.3629422705776e-316,NA,1944739,2020739,83.2,NA,NA,NA,3.98,0.77,3.05
"12",201000,"Powiat boleslawiecki",2006,"44.7",41.5,7.4,18.6,130.8,NA,NA,NA,NA,NA,541,2033606,13.8,60.1,NA,69369,68,605,2129,683.9,NA,2033606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,221,14.3,65.1,20.6,88501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,21446,1151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.4,NA,4082,3882,NA,NA,NA,1.27,542.21,47900392.82,NA,7348421.1,7348421.1,81.7,NA,NA,NA,3.98,0.76,3.04
"13",201000,"Powiat boleslawiecki",2007,"41.6",38,5.1,19.7,141.9,NA,NA,NA,NA,NA,550.31,1804899,13.6,60.4,NA,57268,68,659,NA,703.8,NA,1804899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,195,14.6,65.3,20.1,88557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174,24693,1197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.56,NA,4691,2864,NA,NA,NA,0.87,545.84,48310148.79,NA,5485258.64,5485258.64,81.1,NA,NA,NA,3.99,0.76,3.02
"14",201000,"Powiat boleslawiecki",2008,"19",18.6,2.1,43.8,99.6,NA,NA,NA,NA,12739,624.98,1597181,13.5,60.2,NA,51786,68,585,1785,721.5,NA,1597181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,210,14.9,65.4,19.7,88848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388,38636,2696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.6,NA,5075,2433,NA,NA,NA,1.84,595.06,52707304.69,47633410.91,5073893.78,5073893.78,78.4,NA,NA,NA,3.99,0.75,2.99
"15",201000,"Powiat boleslawiecki",2009,"16.8",14.5,2.2,27.4,134.4,NA,NA,NA,NA,12919,714.51,1645017,12.8,60.3,NA,45332,68,906,NA,728,NA,1645017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,192,15.2,65.4,19.4,89051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,32794,589,NA,NA,834,NA,27547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.23,NA,3688,1821,NA,NA,NA,1.23,728.94,64798033.26,54174068.79,10623964.47,10623964.47,79.3,NA,NA,NA,4,0.74,2.98
"16",201000,"Powiat boleslawiecki",2010,"21.7",20.3,3,34.6,118.7,NA,NA,NA,NA,13122,776.98,1822368,10.6,61.4,NA,48759,69,1127,2113,745.8,NA,1822368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,188,15.4,65.4,19.2,90506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,37168,1484,NA,NA,850,NA,30997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.22,20.5,3703,1734,NA,NA,NA,1.11,861.48,77961590.62,58013536.09,19948054.53,19948054.53,81.2,NA,NA,NA,4.08,0.74,3.04
"17",201000,"Powiat boleslawiecki",2011,"26.2",24.8,3.1,22.5,138.9,NA,NA,NA,NA,13503,743.88,1867726,10.6,62.3,NA,42876,69,1265,NA,841.3,NA,1867726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,188,16.1,65.1,18.8,90528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,28328,1693,NA,NA,963,NA,34438,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.9,0.91,93.5,89,3571,1885,NA,NA,NA,1.25,771.72,69842799.09,59001861.24,10840937.85,10840937.85,81,11.05,20.4,54.1,4.08,0.74,3.02
"18",201000,"Powiat boleslawiecki",2012,"23.8",21.5,3,28.8,147.7,NA,NA,NA,NA,13671,760.14,1923739,10.4,62.5,NA,45997,69,1183,1900,856.5,NA,1923739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,188,16.8,64.7,18.5,90420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261,38562,1626,NA,NA,982,NA,36600,530548,NA,NA,NA,NA,NA,NA,NA,NA,90.5,1.31,92.03,18.2,3990,1418,44,124,0,-0.45,772.4,69881755.31,57577816.68,12279083.19,12303938.63,81.6,8.84,11.4,77.4,4.09,0.73,3
"19",201000,"Powiat boleslawiecki",2013,"29",27.4,3.5,41.2,126.3,51.9,21.4,NA,NA,13876,814.19,2052998,10,63,NA,41272,69,1273,NA,869.47,28.5,2052998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,194,17.5,64.3,18.2,90306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,46994,3180,NA,NA,1077,NA,38586,577802,29.88,69.5,NA,NA,NA,NA,NA,NA,107.4,1.55,90.98,12.5,3624,1370,0,0,0,-0.61,780.75,70522905.62,59750303.51,10772602.11,10772602.11,83.3,12.18,16.4,74.2,4.09,0.72,2.96
"20",201000,"Powiat boleslawiecki",2014,"28.4",25.8,2.3,31.8,143.7,41,16,NA,NA,14076,849.04,2034192,10.1,63.7,NA,38030,69,1512,1847,905.97,27.2,2034192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,192,18.1,63.8,18.1,90346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287,41233,1726,NA,NA,1147,NA,40320,577163,26.54,69.3,138,1250,867,12,4,1507,185.7,2.68,91.07,32.7,4983,1400,0,0,0,0.21,834.7,75369281.2,61937234.75,13432046.45,13432046.45,85.5,12.18,15.7,77.5,4.09,0.72,2.94
"21",201000,"Powiat boleslawiecki",2015,"22.4",21.2,1.6,29.2,128.5,27.7,21.8,73.5,96.7,14240,880.97,1770129,9.7,64.5,NA,37229,69,2314,NA,932.97,27.9,1770129,65,120,91,34,310,0,3,0,0,7,65,117,89,32,303,192,178,18.9,63.3,17.8,90199,2515,2626,3028,2727,2756,0,2911,0,0,2911,2515,2614,3028,2727,2749,264,33920,3444,NA,NA,1254,NA,42236,597341,25.75,64.3,140,1057,801,14,2,1309,221.7,3.2,90.84,70.6,5529,1599,0,0,0,-0.76,825.59,74568547.61,63136450.2,11432097.41,11432097.41,85.5,5.54,6.3,87.5,4.09,0.71,2.91
"22",201000,"Powiat boleslawiecki",2016,"24.1",22.3,1.3,50.7,104.1,25.9,16.6,72.9,96.4,14437,874.64,1496845,9.8,64.8,NA,39537,69,2361,1524,933.39,30.9,1496845,121,245,159,34,559,0,24,19,0,43,121,221,140,34,516,192,173,19.7,62.6,17.7,90180,2157,2881,3045,2809,2749,0,3462,3539,0,3480,2157,2653,2790,2809,2651,457,47558,3689,NA,NA,1352,NA,44974,582072,27.7,68.2,112,783,723,10,2,1124,283.8,4.1,87.88,12.7,6422,2119,0,0,0,-0.43,855.29,77142586.43,66579375.18,10563211.25,10563211.25,85.4,12.2,13.1,93.1,4.09,0.7,2.87
"23",201000,"Powiat boleslawiecki",2017,"25.5",21.8,0.9,43.3,120.3,19.7,19.9,72.9,96.7,14679,996.94,1286418,9.8,67.1,71,41232,69,2316,NA,939.17,30.1,1286418,127,255,151,48,581,0,5,0,0,5,127,250,151,48,576,192,173,20.4,61.9,17.7,90173,2778,2707,2995,2837,2824,0,3439,0,0,3439,2778,2676,2995,2837,2795,391,47037,4542,NA,NA,1427,NA,47026,569642,29.3,68,115,678,751,13,3,1086,316.1,4.57,88.98,15.1,6778,2321,0,0,0,-0.37,990.41,89397329.96,70998056.7,18399273.26,18399273.26,86.2,12.19,21.2,57.6,4.09,0.69,2.83
"24",201000,"Powiat boleslawiecki",2018,"27.4",23.7,0.9,37.4,131.7,19.3,15.4,74.5,97.1,14918,1084.21,1073530,9.5,68.2,73,37818,69,2404,1413,952.26,28.9,1073530,132,241,151,65,589,3,26,30,9,68,129,215,121,56,521,174,182,21.1,61.2,17.7,90200,2450,2567,3170,2884,2818,3453,3930,3774,3095,3745,2312,2385,2962,2755,2536,337,44386,6487,17,17,1494,NA,49599,612778,31.14,66.3,108,518,671,8,2,912,322.2,4.66,84.61,10.9,8313,3598,0,0,0,-1.32,1137.92,102601624.01,73777430.96,28824193.05,28824193.05,87.2,7.76,11.1,69.9,4.09,0.69,2.81
"25",201000,"Powiat boleslawiecki",2019,"29.4",23.9,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6855,NA,NA,NA,NA,NA,NA,29.25,66.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",202000,"Powiat dzierzoniowski",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,9644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",202000,"Powiat dzierzoniowski",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,6065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
