"","Kod","Nazwa","rok","Mediana_cen_za_1_m2_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_rynek_pierwotny_od_40_do_60_m2_zl"
"14404",3020000,"Powiat pleszewski",2017,0
"14405",3021000,"Powiat poznański",2017,4532
"14406",3022000,"Powiat rawicki",2017,3279
"14407",3023000,"Powiat słupecki",2017,0
"14408",3024000,"Powiat szamotulski",2017,3778
"14409",3025000,"Powiat średzki",2017,3705
"14410",3026000,"Powiat śremski",2017,3581
"14411",3027000,"Powiat turecki",2017,3333
"14412",3028000,"Powiat wągrowiecki",2017,3452
"14413",3029000,"Powiat wolsztyński",2017,0
"14414",3030000,"Powiat wrzesiński",2017,3890
"14415",3031000,"Powiat złotowski",2017,3090
"14416",3061000,"Powiat m.Kalisz",2017,3236
"14417",3062000,"Powiat m.Konin",2017,4130
"14418",3063000,"Powiat m.Leszno",2017,4286
"14419",3064000,"Powiat m.Poznań",2017,6089
"14420",3201000,"Powiat białogardzki",2017,2862
"14421",3202000,"Powiat choszczeński",2017,2758
"14422",3203000,"Powiat drawski",2017,0
"14423",3204000,"Powiat goleniowski",2017,3501
"14424",3205000,"Powiat gryficki",2017,3064
"14425",3206000,"Powiat gryfiński",2017,0
"14426",3207000,"Powiat kamieński",2017,6039
"14427",3208000,"Powiat kołobrzeski",2017,5774
"14428",3209000,"Powiat koszaliński",2017,8733
"14429",3210000,"Powiat myśliborski",2017,3500
"14430",3211000,"Powiat policki",2017,4791
"14431",3212000,"Powiat pyrzycki",2017,0
"14432",3213000,"Powiat sławieński",2017,4802
"14433",3214000,"Powiat stargardzki",2017,3813
"14434",3215000,"Powiat szczecinecki",2017,3287
"14435",3216000,"Powiat świdwiński",2017,0
"14436",3217000,"Powiat wałecki",2017,3631
"14437",3218000,"Powiat łobeski",2017,0
"14438",3261000,"Powiat m.Koszalin",2017,4459
"14439",3262000,"Powiat m.Szczecin",2017,4901
"14440",3263000,"Powiat m.Świnoujście",2017,6650
"14441",201000,"Powiat bolesławiecki",2018,3930
"14442",202000,"Powiat dzierżoniowski",2018,3258
"14443",203000,"Powiat głogowski",2018,3940
"14444",204000,"Powiat górowski",2018,0
"14445",205000,"Powiat jaworski",2018,0
"14446",206000,"Powiat jeleniogórski",2018,8317
"14447",207000,"Powiat kamiennogórski",2018,0
"14448",208000,"Powiat kłodzki",2018,3744
"14449",209000,"Powiat legnicki",2018,2900
"14450",210000,"Powiat lubański",2018,3068
"14451",211000,"Powiat lubiński",2018,4409
"14452",212000,"Powiat lwówecki",2018,0
"14453",213000,"Powiat milicki",2018,0
"14454",214000,"Powiat oleśnicki",2018,4340
"14455",215000,"Powiat oławski",2018,3988
"14456",216000,"Powiat polkowicki",2018,4005
"14457",217000,"Powiat strzeliński",2018,4349
"14458",218000,"Powiat średzki",2018,4480
"14459",219000,"Powiat świdnicki",2018,4254
"14460",220000,"Powiat trzebnicki",2018,3996
"14461",221000,"Powiat wałbrzyski",2018,2930
"14462",222000,"Powiat wołowski",2018,3692
"14463",223000,"Powiat wrocławski",2018,4554
"14464",224000,"Powiat ząbkowicki",2018,0
"14465",225000,"Powiat zgorzelecki",2018,0
"14466",226000,"Powiat złotoryjski",2018,0
"14467",261000,"Powiat m.Jelenia Góra",2018,3927
"14468",262000,"Powiat m.Legnica",2018,3981
"14469",264000,"Powiat m.Wrocław",2018,5983
"14470",265000,"Powiat m.Wałbrzych od 2013",2018,3290
"14471",401000,"Powiat aleksandrowski",2018,3897
"14472",402000,"Powiat brodnicki",2018,3596
"14473",403000,"Powiat bydgoski",2018,4695
"14474",404000,"Powiat chełmiński",2018,0
"14475",405000,"Powiat golubsko-dobrzyński",2018,3403
"14476",406000,"Powiat grudziądzki",2018,0
"14477",407000,"Powiat inowrocławski",2018,4465
"14478",408000,"Powiat lipnowski",2018,0
"14479",409000,"Powiat mogileński",2018,0
"14480",410000,"Powiat nakielski",2018,3871
"14481",411000,"Powiat radziejowski",2018,2600
"14482",412000,"Powiat rypiński",2018,3049
"14483",413000,"Powiat sępoleński",2018,0
"14484",414000,"Powiat świecki",2018,3419
"14485",415000,"Powiat toruński",2018,3043
"14486",416000,"Powiat tucholski",2018,0
"14487",417000,"Powiat wąbrzeski",2018,0
"14488",418000,"Powiat włocławski",2018,3041
"14489",419000,"Powiat żniński",2018,3730
"14490",461000,"Powiat m.Bydgoszcz",2018,4945
"14491",462000,"Powiat m.Grudziądz",2018,3602
"14492",463000,"Powiat m.Toruń",2018,5114
"14493",464000,"Powiat m.Włocławek",2018,3418
"14494",601000,"Powiat bialski",2018,2785
"14495",602000,"Powiat biłgorajski",2018,3539
"14496",603000,"Powiat chełmski",2018,0
"14497",604000,"Powiat hrubieszowski",2018,0
"14498",605000,"Powiat janowski",2018,0
"14499",606000,"Powiat krasnostawski",2018,0
"14500",607000,"Powiat kraśnicki",2018,0
"14501",608000,"Powiat lubartowski",2018,3796
"14502",609000,"Powiat lubelski",2018,4231
"14503",610000,"Powiat łęczyński",2018,0
"14504",611000,"Powiat łukowski",2018,0
"14505",612000,"Powiat opolski",2018,0
"14506",613000,"Powiat parczewski",2018,0
"14507",614000,"Powiat puławski",2018,3805
"14508",615000,"Powiat radzyński",2018,3416
"14509",616000,"Powiat rycki",2018,3632
"14510",617000,"Powiat świdnicki",2018,0
"14511",618000,"Powiat tomaszowski",2018,2462
"14512",619000,"Powiat włodawski",2018,3046
"14513",620000,"Powiat zamojski",2018,0
"14514",661000,"Powiat m.Biała Podlaska",2018,2945
"14515",662000,"Powiat m.Chełm",2018,4032
"14516",663000,"Powiat m.Lublin",2018,5221
"14517",664000,"Powiat m.Zamość",2018,3574
"14518",801000,"Powiat gorzowski",2018,3601
"14519",802000,"Powiat krośnieński",2018,3377
"14520",803000,"Powiat międzyrzecki",2018,3301
"14521",804000,"Powiat nowosolski",2018,3434
"14522",805000,"Powiat słubicki",2018,3551
"14523",806000,"Powiat strzelecko-drezdenecki",2018,3220
"14524",807000,"Powiat sulęciński",2018,0
"14525",808000,"Powiat świebodziński",2018,3067
"14526",809000,"Powiat zielonogórski",2018,2992
"14527",810000,"Powiat żagański",2018,0
"14528",811000,"Powiat żarski",2018,3800
"14529",812000,"Powiat wschowski",2018,0
"14530",861000,"Powiat m.Gorzów Wielkopolski",2018,3710
"14531",862000,"Powiat m.Zielona Góra",2018,3957
"14532",1001000,"Powiat bełchatowski",2018,2528
"14533",1002000,"Powiat kutnowski",2018,3826
"14534",1003000,"Powiat łaski",2018,0
"14535",1004000,"Powiat łęczycki",2018,0
"14536",1005000,"Powiat łowicki",2018,4701
"14537",1006000,"Powiat łódzki wschodni",2018,0
"14538",1007000,"Powiat opoczyński",2018,2403
"14539",1008000,"Powiat pabianicki",2018,4128
"14540",1009000,"Powiat pajęczański",2018,0
"14541",1010000,"Powiat piotrkowski",2018,0
"14542",1011000,"Powiat poddębicki",2018,3173
"14543",1012000,"Powiat radomszczański",2018,3414
"14544",1013000,"Powiat rawski",2018,0
"14545",1014000,"Powiat sieradzki",2018,3503
"14546",1015000,"Powiat skierniewicki",2018,0
"14547",1016000,"Powiat tomaszowski",2018,3282
"14548",1017000,"Powiat wieluński",2018,4504
"14549",1018000,"Powiat wieruszowski",2018,2495
"14550",1019000,"Powiat zduńskowolski",2018,0
"14551",1020000,"Powiat zgierski",2018,3940
"14552",1021000,"Powiat brzeziński",2018,4270
"14553",1061000,"Powiat m.Łódź",2018,5132
"14554",1062000,"Powiat m.Piotrków Trybunalski",2018,3684
"14555",1063000,"Powiat m.Skierniewice",2018,4343
"14556",1201000,"Powiat bocheński",2018,4747
"14557",1202000,"Powiat brzeski",2018,4328
"14558",1203000,"Powiat chrzanowski",2018,0
"14559",1204000,"Powiat dąbrowski",2018,0
"14560",1205000,"Powiat gorlicki",2018,0
"14561",1206000,"Powiat krakowski",2018,5034
"14562",1207000,"Powiat limanowski",2018,0
"14563",1208000,"Powiat miechowski",2018,4485
"14564",1209000,"Powiat myślenicki",2018,5243
"14565",1210000,"Powiat nowosądecki",2018,7076
"14566",1211000,"Powiat nowotarski",2018,4924
"14567",1212000,"Powiat olkuski",2018,2500
"14568",1213000,"Powiat oświęcimski",2018,4002
"14569",1214000,"Powiat proszowicki",2018,0
"14570",1215000,"Powiat suski",2018,0
"14571",1216000,"Powiat tarnowski",2018,0
"14572",1217000,"Powiat tatrzański",2018,9524
"14573",1218000,"Powiat wadowicki",2018,4113
"14574",1219000,"Powiat wielicki",2018,4390
"14575",1261000,"Powiat m.Kraków",2018,6412
"14576",1262000,"Powiat m.Nowy Sącz",2018,4289
"14577",1263000,"Powiat m.Tarnów",2018,4079
"14578",1401000,"Powiat białobrzeski",2018,0
"14579",1402000,"Powiat ciechanowski",2018,3080
"14580",1403000,"Powiat garwoliński",2018,0
"14581",1404000,"Powiat gostyniński",2018,3233
"14582",1405000,"Powiat grodziski",2018,4467
"14583",1406000,"Powiat grójecki",2018,4048
"14584",1407000,"Powiat kozienicki",2018,4355
"14585",1408000,"Powiat legionowski",2018,5322
"14586",1409000,"Powiat lipski",2018,0
"14587",1410000,"Powiat łosicki",2018,0
"14588",1411000,"Powiat makowski",2018,0
"14589",1412000,"Powiat miński",2018,4844
"14590",1413000,"Powiat mławski",2018,3448
"14591",1414000,"Powiat nowodworski",2018,4220
"14592",1415000,"Powiat ostrołęcki",2018,0
"14593",1416000,"Powiat ostrowski",2018,0
"14594",1417000,"Powiat otwocki",2018,4999
"14595",1418000,"Powiat piaseczyński",2018,5745
"14596",1419000,"Powiat płocki",2018,3589
"14597",1420000,"Powiat płoński",2018,3493
"14598",1421000,"Powiat pruszkowski",2018,5700
"14599",1422000,"Powiat przasnyski",2018,3601
"14600",1423000,"Powiat przysuski",2018,0
"14601",1424000,"Powiat pułtuski",2018,3308
"14602",1425000,"Powiat radomski",2018,0
"14603",1426000,"Powiat siedlecki",2018,0
"14604",1427000,"Powiat sierpecki",2018,3322
"14605",1428000,"Powiat sochaczewski",2018,0
"14606",1429000,"Powiat sokołowski",2018,3350
"14607",1430000,"Powiat szydłowiecki",2018,0
"14608",1432000,"Powiat warszawski zachodni",2018,5552
"14609",1433000,"Powiat węgrowski",2018,0
"14610",1434000,"Powiat wołomiński",2018,5125
"14611",1435000,"Powiat wyszkowski",2018,4317
"14612",1436000,"Powiat zwoleński",2018,0
"14613",1437000,"Powiat żuromiński",2018,0
"14614",1438000,"Powiat żyrardowski",2018,4798
"14615",1461000,"Powiat m.Ostrołęka",2018,3410
"14616",1462000,"Powiat m.Płock",2018,4183
"14617",1463000,"Powiat m.Radom",2018,4096
"14618",1464000,"Powiat m.Siedlce",2018,4277
"14619",1465000,"Powiat m. st. Warszawa",2018,7676
"14620",1601000,"Powiat brzeski",2018,3509
"14621",1602000,"Powiat głubczycki",2018,0
"14622",1603000,"Powiat kędzierzyńsko-kozielski",2018,4356
"14623",1604000,"Powiat kluczborski",2018,3819
"14624",1605000,"Powiat krapkowicki",2018,3854
"14625",1606000,"Powiat namysłowski",2018,3566
"14626",1607000,"Powiat nyski",2018,3299
"14627",1608000,"Powiat oleski",2018,0
"14628",1609000,"Powiat opolski",2018,4190
"14629",1610000,"Powiat prudnicki",2018,0
"14630",1611000,"Powiat strzelecki",2018,0
"14631",1661000,"Powiat m.Opole",2018,4574
"14632",1801000,"Powiat bieszczadzki",2018,0
"14633",1802000,"Powiat brzozowski",2018,0
"14634",1803000,"Powiat dębicki",2018,4265
"14635",1804000,"Powiat jarosławski",2018,3589
"14636",1805000,"Powiat jasielski",2018,0
"14637",1806000,"Powiat kolbuszowski",2018,3984
"14638",1807000,"Powiat krośnieński",2018,3729
"14639",1808000,"Powiat leżajski",2018,0
"14640",1809000,"Powiat lubaczowski",2018,0
"14641",1810000,"Powiat łańcucki",2018,4738
"14642",1811000,"Powiat mielecki",2018,0
"14643",1812000,"Powiat niżański",2018,0
"14644",1813000,"Powiat przemyski",2018,0
"14645",1814000,"Powiat przeworski",2018,0
"14646",1815000,"Powiat ropczycko-sędziszowski",2018,3775
"14647",1816000,"Powiat rzeszowski",2018,4084
"14648",1817000,"Powiat sanocki",2018,0
"14649",1818000,"Powiat stalowowolski",2018,0
"14650",1819000,"Powiat strzyżowski",2018,3241
"14651",1820000,"Powiat tarnobrzeski",2018,3503
"14652",1821000,"Powiat leski",2018,0
"14653",1861000,"Powiat m.Krosno",2018,3967
"14654",1862000,"Powiat m.Przemyśl",2018,4227
"14655",1863000,"Powiat m.Rzeszów",2018,4798
"14656",1864000,"Powiat m.Tarnobrzeg",2018,3888
"14657",2001000,"Powiat augustowski",2018,0
"14658",2002000,"Powiat białostocki",2018,4038
"14659",2003000,"Powiat bielski",2018,4442
"14660",2004000,"Powiat grajewski",2018,3000
"14661",2005000,"Powiat hajnowski",2018,0
"14662",2006000,"Powiat kolneński",2018,3330
"14663",2007000,"Powiat łomżyński",2018,0
"14664",2008000,"Powiat moniecki",2018,0
"14665",2009000,"Powiat sejneński",2018,0
"14666",2010000,"Powiat siemiatycki",2018,3278
"14667",2011000,"Powiat sokólski",2018,3351
"14668",2012000,"Powiat suwalski",2018,2553
"14669",2013000,"Powiat wysokomazowiecki",2018,4479
"14670",2014000,"Powiat zambrowski",2018,3298
"14671",2061000,"Powiat m.Białystok",2018,4730
"14672",2062000,"Powiat m.Łomża",2018,3730
"14673",2063000,"Powiat m.Suwałki",2018,3778
"14674",2201000,"Powiat bytowski",2018,3262
"14675",2202000,"Powiat chojnicki",2018,3888
"14676",2203000,"Powiat człuchowski",2018,0
"14677",2204000,"Powiat gdański",2018,4745
"14678",2205000,"Powiat kartuski",2018,4699
"14679",2206000,"Powiat kościerski",2018,4076
"14680",2207000,"Powiat kwidzyński",2018,0
"14681",2208000,"Powiat lęborski",2018,3621
"14682",2209000,"Powiat malborski",2018,3802
"14683",2210000,"Powiat nowodworski",2018,3979
"14684",2211000,"Powiat pucki",2018,4903
"14685",2212000,"Powiat słupski",2018,5351
"14686",2213000,"Powiat starogardzki",2018,4139
"14687",2214000,"Powiat tczewski",2018,4067
"14688",2215000,"Powiat wejherowski",2018,4725
"14689",2216000,"Powiat sztumski",2018,0
"14690",2261000,"Powiat m.Gdańsk",2018,6592
"14691",2262000,"Powiat m.Gdynia",2018,6924
"14692",2263000,"Powiat m.Słupsk",2018,3663
"14693",2264000,"Powiat m.Sopot",2018,16980
"14694",2401000,"Powiat będziński",2018,4087
"14695",2402000,"Powiat bielski",2018,3639
"14696",2403000,"Powiat cieszyński",2018,5996
"14697",2404000,"Powiat częstochowski",2018,0
"14698",2405000,"Powiat gliwicki",2018,0
"14699",2406000,"Powiat kłobucki",2018,0
"14700",2407000,"Powiat lubliniecki",2018,3771
"14701",2408000,"Powiat mikołowski",2018,4189
"14702",2409000,"Powiat myszkowski",2018,3924
"14703",2410000,"Powiat pszczyński",2018,3028
"14704",2411000,"Powiat raciborski",2018,2243
"14705",2412000,"Powiat rybnicki",2018,0
"14706",2413000,"Powiat tarnogórski",2018,3462
"14707",2414000,"Powiat bieruńsko-lędziński",2018,3107
"14708",2415000,"Powiat wodzisławski",2018,0
"14709",2416000,"Powiat zawierciański",2018,0
"14710",2417000,"Powiat żywiecki",2018,4074
"14711",2461000,"Powiat m.Bielsko-Biała",2018,4303
"14712",2462000,"Powiat m.Bytom",2018,3311
"14713",2463000,"Powiat m.Chorzów",2018,3652
"14714",2464000,"Powiat m.Częstochowa",2018,4855
"14715",2465000,"Powiat m.Dąbrowa Górnicza",2018,4595
"14716",2466000,"Powiat m.Gliwice",2018,4900
"14717",2467000,"Powiat m.Jastrzębie-Zdrój",2018,0
"14718",2468000,"Powiat m.Jaworzno",2018,3161
"14719",2469000,"Powiat m.Katowice",2018,4548
"14720",2470000,"Powiat m.Mysłowice",2018,3923
"14721",2471000,"Powiat m.Piekary Śląskie",2018,3656
"14722",2472000,"Powiat m.Ruda Śląska",2018,3629
"14723",2473000,"Powiat m.Rybnik",2018,3951
"14724",2474000,"Powiat m.Siemianowice Śląskie",2018,2716
"14725",2475000,"Powiat m.Sosnowiec",2018,4244
"14726",2476000,"Powiat m.Świętochłowice",2018,3962
"14727",2477000,"Powiat m.Tychy",2018,4515
"14728",2478000,"Powiat m.Zabrze",2018,4001
"14729",2479000,"Powiat m.Żory",2018,3805
"14730",2601000,"Powiat buski",2018,0
"14731",2602000,"Powiat jędrzejowski",2018,4027
"14732",2603000,"Powiat kazimierski",2018,0
"14733",2604000,"Powiat kielecki",2018,0
"14734",2605000,"Powiat konecki",2018,0
"14735",2606000,"Powiat opatowski",2018,3565
"14736",2607000,"Powiat ostrowiecki",2018,0
"14737",2608000,"Powiat pińczowski",2018,0
"14738",2609000,"Powiat sandomierski",2018,0
"14739",2610000,"Powiat skarżyski",2018,2533
"14740",2611000,"Powiat starachowicki",2018,3809
"14741",2612000,"Powiat staszowski",2018,0
"14742",2613000,"Powiat włoszczowski",2018,0
"14743",2661000,"Powiat m.Kielce",2018,4835
"14744",2801000,"Powiat bartoszycki",2018,3963
"14745",2802000,"Powiat braniewski",2018,3148
"14746",2803000,"Powiat działdowski",2018,3003
"14747",2804000,"Powiat elbląski",2018,0
"14748",2805000,"Powiat ełcki",2018,3390
"14749",2806000,"Powiat giżycki",2018,4130
"14750",2807000,"Powiat iławski",2018,4067
"14751",2808000,"Powiat kętrzyński",2018,3466
"14752",2809000,"Powiat lidzbarski",2018,0
"14753",2810000,"Powiat mrągowski",2018,2692
"14754",2811000,"Powiat nidzicki",2018,3147
"14755",2812000,"Powiat nowomiejski",2018,3540
"14756",2813000,"Powiat olecki",2018,3502
"14757",2814000,"Powiat olsztyński",2018,3972
"14758",2815000,"Powiat ostródzki",2018,3769
"14759",2816000,"Powiat piski",2018,2490
"14760",2817000,"Powiat szczycieński",2018,3000
"14761",2818000,"Powiat gołdapski",2018,2831
"14762",2819000,"Powiat węgorzewski",2018,3269
"14763",2861000,"Powiat m.Elbląg",2018,4272
"14764",2862000,"Powiat m.Olsztyn",2018,5065
"14765",3001000,"Powiat chodzieski",2018,0
"14766",3002000,"Powiat czarnkowsko-trzcianecki",2018,0
"14767",3003000,"Powiat gnieźnieński",2018,4053
"14768",3004000,"Powiat gostyński",2018,3584
"14769",3005000,"Powiat grodziski",2018,3398
"14770",3006000,"Powiat jarociński",2018,3394
"14771",3007000,"Powiat kaliski",2018,0
"14772",3008000,"Powiat kępiński",2018,3839
"14773",3009000,"Powiat kolski",2018,0
"14774",3010000,"Powiat koniński",2018,3200
"14775",3011000,"Powiat kościański",2018,3642
"14776",3012000,"Powiat krotoszyński",2018,3455
"14777",3013000,"Powiat leszczyński",2018,3290
"14778",3014000,"Powiat międzychodzki",2018,2750
"14779",3015000,"Powiat nowotomyski",2018,3202
"14780",3016000,"Powiat obornicki",2018,3920
"14781",3017000,"Powiat ostrowski",2018,3643
"14782",3018000,"Powiat ostrzeszowski",2018,3711
"14783",3019000,"Powiat pilski",2018,4198
"14784",3020000,"Powiat pleszewski",2018,0
"14785",3021000,"Powiat poznański",2018,4367
"14786",3022000,"Powiat rawicki",2018,3638
"14787",3023000,"Powiat słupecki",2018,0
"14788",3024000,"Powiat szamotulski",2018,3800
"14789",3025000,"Powiat średzki",2018,3611
"14790",3026000,"Powiat śremski",2018,3596
"14791",3027000,"Powiat turecki",2018,3640
"14792",3028000,"Powiat wągrowiecki",2018,3452
"14793",3029000,"Powiat wolsztyński",2018,4048
"14794",3030000,"Powiat wrzesiński",2018,3567
"14795",3031000,"Powiat złotowski",2018,3545
"14796",3061000,"Powiat m.Kalisz",2018,3541
"14797",3062000,"Powiat m.Konin",2018,3991
"14798",3063000,"Powiat m.Leszno",2018,4741
"14799",3064000,"Powiat m.Poznań",2018,6361
"14800",3201000,"Powiat białogardzki",2018,3528
"14801",3202000,"Powiat choszczeński",2018,3594
"14802",3203000,"Powiat drawski",2018,0
"14803",3204000,"Powiat goleniowski",2018,4548
"14804",3205000,"Powiat gryficki",2018,3473
"14805",3206000,"Powiat gryfiński",2018,0
"14806",3207000,"Powiat kamieński",2018,8642
"14807",3208000,"Powiat kołobrzeski",2018,6201
"14808",3209000,"Powiat koszaliński",2018,10405
"14809",3210000,"Powiat myśliborski",2018,3612
"14810",3211000,"Powiat policki",2018,4888
"14811",3212000,"Powiat pyrzycki",2018,0
"14812",3213000,"Powiat sławieński",2018,4963
"14813",3214000,"Powiat stargardzki",2018,3984
"14814",3215000,"Powiat szczecinecki",2018,3618
"14815",3216000,"Powiat świdwiński",2018,4204
"14816",3217000,"Powiat wałecki",2018,4418
"14817",3218000,"Powiat łobeski",2018,0
"14818",3261000,"Powiat m.Koszalin",2018,4841
"14819",3262000,"Powiat m.Szczecin",2018,4979
"14820",3263000,"Powiat m.Świnoujście",2018,6840
"14821",201000,"Powiat bolesławiecki",2019,NA
"14822",202000,"Powiat dzierżoniowski",2019,NA
"14823",203000,"Powiat głogowski",2019,NA
"14824",204000,"Powiat górowski",2019,NA
"14825",205000,"Powiat jaworski",2019,NA
"14826",206000,"Powiat jeleniogórski",2019,NA
"14827",207000,"Powiat kamiennogórski",2019,NA
"14828",208000,"Powiat kłodzki",2019,NA
"14829",209000,"Powiat legnicki",2019,NA
"14830",210000,"Powiat lubański",2019,NA
"14831",211000,"Powiat lubiński",2019,NA
"14832",212000,"Powiat lwówecki",2019,NA
"14833",213000,"Powiat milicki",2019,NA
"14834",214000,"Powiat oleśnicki",2019,NA
"14835",215000,"Powiat oławski",2019,NA
"14836",216000,"Powiat polkowicki",2019,NA
"14837",217000,"Powiat strzeliński",2019,NA
"14838",218000,"Powiat średzki",2019,NA
"14839",219000,"Powiat świdnicki",2019,NA
"14840",220000,"Powiat trzebnicki",2019,NA
"14841",221000,"Powiat wałbrzyski",2019,NA
"14842",222000,"Powiat wołowski",2019,NA
"14843",223000,"Powiat wrocławski",2019,NA
"14844",224000,"Powiat ząbkowicki",2019,NA
"14845",225000,"Powiat zgorzelecki",2019,NA
"14846",226000,"Powiat złotoryjski",2019,NA
"14847",261000,"Powiat m.Jelenia Góra",2019,NA
"14848",262000,"Powiat m.Legnica",2019,NA
"14849",264000,"Powiat m.Wrocław",2019,NA
"14850",265000,"Powiat m.Wałbrzych od 2013",2019,NA
"14851",401000,"Powiat aleksandrowski",2019,NA
"14852",402000,"Powiat brodnicki",2019,NA
"14853",403000,"Powiat bydgoski",2019,NA
"14854",404000,"Powiat chełmiński",2019,NA
"14855",405000,"Powiat golubsko-dobrzyński",2019,NA
"14856",406000,"Powiat grudziądzki",2019,NA
"14857",407000,"Powiat inowrocławski",2019,NA
"14858",408000,"Powiat lipnowski",2019,NA
"14859",409000,"Powiat mogileński",2019,NA
"14860",410000,"Powiat nakielski",2019,NA
"14861",411000,"Powiat radziejowski",2019,NA
"14862",412000,"Powiat rypiński",2019,NA
"14863",413000,"Powiat sępoleński",2019,NA
"14864",414000,"Powiat świecki",2019,NA
"14865",415000,"Powiat toruński",2019,NA
"14866",416000,"Powiat tucholski",2019,NA
"14867",417000,"Powiat wąbrzeski",2019,NA
"14868",418000,"Powiat włocławski",2019,NA
"14869",419000,"Powiat żniński",2019,NA
"14870",461000,"Powiat m.Bydgoszcz",2019,NA
"14871",462000,"Powiat m.Grudziądz",2019,NA
"14872",463000,"Powiat m.Toruń",2019,NA
"14873",464000,"Powiat m.Włocławek",2019,NA
"14874",601000,"Powiat bialski",2019,NA
"14875",602000,"Powiat biłgorajski",2019,NA
"14876",603000,"Powiat chełmski",2019,NA
"14877",604000,"Powiat hrubieszowski",2019,NA
"14878",605000,"Powiat janowski",2019,NA
"14879",606000,"Powiat krasnostawski",2019,NA
"14880",607000,"Powiat kraśnicki",2019,NA
"14881",608000,"Powiat lubartowski",2019,NA
"14882",609000,"Powiat lubelski",2019,NA
"14883",610000,"Powiat łęczyński",2019,NA
"14884",611000,"Powiat łukowski",2019,NA
"14885",612000,"Powiat opolski",2019,NA
"14886",613000,"Powiat parczewski",2019,NA
"14887",614000,"Powiat puławski",2019,NA
"14888",615000,"Powiat radzyński",2019,NA
"14889",616000,"Powiat rycki",2019,NA
"14890",617000,"Powiat świdnicki",2019,NA
"14891",618000,"Powiat tomaszowski",2019,NA
"14892",619000,"Powiat włodawski",2019,NA
"14893",620000,"Powiat zamojski",2019,NA
"14894",661000,"Powiat m.Biała Podlaska",2019,NA
"14895",662000,"Powiat m.Chełm",2019,NA
"14896",663000,"Powiat m.Lublin",2019,NA
"14897",664000,"Powiat m.Zamość",2019,NA
"14898",801000,"Powiat gorzowski",2019,NA
"14899",802000,"Powiat krośnieński",2019,NA
"14900",803000,"Powiat międzyrzecki",2019,NA
"14901",804000,"Powiat nowosolski",2019,NA
"14902",805000,"Powiat słubicki",2019,NA
"14903",806000,"Powiat strzelecko-drezdenecki",2019,NA
"14904",807000,"Powiat sulęciński",2019,NA
"14905",808000,"Powiat świebodziński",2019,NA
"14906",809000,"Powiat zielonogórski",2019,NA
"14907",810000,"Powiat żagański",2019,NA
"14908",811000,"Powiat żarski",2019,NA
"14909",812000,"Powiat wschowski",2019,NA
"14910",861000,"Powiat m.Gorzów Wielkopolski",2019,NA
"14911",862000,"Powiat m.Zielona Góra",2019,NA
"14912",1001000,"Powiat bełchatowski",2019,NA
"14913",1002000,"Powiat kutnowski",2019,NA
"14914",1003000,"Powiat łaski",2019,NA
"14915",1004000,"Powiat łęczycki",2019,NA
"14916",1005000,"Powiat łowicki",2019,NA
"14917",1006000,"Powiat łódzki wschodni",2019,NA
"14918",1007000,"Powiat opoczyński",2019,NA
"14919",1008000,"Powiat pabianicki",2019,NA
"14920",1009000,"Powiat pajęczański",2019,NA
"14921",1010000,"Powiat piotrkowski",2019,NA
"14922",1011000,"Powiat poddębicki",2019,NA
"14923",1012000,"Powiat radomszczański",2019,NA
"14924",1013000,"Powiat rawski",2019,NA
"14925",1014000,"Powiat sieradzki",2019,NA
"14926",1015000,"Powiat skierniewicki",2019,NA
"14927",1016000,"Powiat tomaszowski",2019,NA
"14928",1017000,"Powiat wieluński",2019,NA
"14929",1018000,"Powiat wieruszowski",2019,NA
"14930",1019000,"Powiat zduńskowolski",2019,NA
"14931",1020000,"Powiat zgierski",2019,NA
"14932",1021000,"Powiat brzeziński",2019,NA
"14933",1061000,"Powiat m.Łódź",2019,NA
"14934",1062000,"Powiat m.Piotrków Trybunalski",2019,NA
"14935",1063000,"Powiat m.Skierniewice",2019,NA
"14936",1201000,"Powiat bocheński",2019,NA
"14937",1202000,"Powiat brzeski",2019,NA
"14938",1203000,"Powiat chrzanowski",2019,NA
"14939",1204000,"Powiat dąbrowski",2019,NA
"14940",1205000,"Powiat gorlicki",2019,NA
"14941",1206000,"Powiat krakowski",2019,NA
"14942",1207000,"Powiat limanowski",2019,NA
"14943",1208000,"Powiat miechowski",2019,NA
"14944",1209000,"Powiat myślenicki",2019,NA
"14945",1210000,"Powiat nowosądecki",2019,NA
"14946",1211000,"Powiat nowotarski",2019,NA
"14947",1212000,"Powiat olkuski",2019,NA
"14948",1213000,"Powiat oświęcimski",2019,NA
"14949",1214000,"Powiat proszowicki",2019,NA
"14950",1215000,"Powiat suski",2019,NA
"14951",1216000,"Powiat tarnowski",2019,NA
"14952",1217000,"Powiat tatrzański",2019,NA
"14953",1218000,"Powiat wadowicki",2019,NA
"14954",1219000,"Powiat wielicki",2019,NA
"14955",1261000,"Powiat m.Kraków",2019,NA
"14956",1262000,"Powiat m.Nowy Sącz",2019,NA
"14957",1263000,"Powiat m.Tarnów",2019,NA
"14958",1401000,"Powiat białobrzeski",2019,NA
"14959",1402000,"Powiat ciechanowski",2019,NA
"14960",1403000,"Powiat garwoliński",2019,NA
"14961",1404000,"Powiat gostyniński",2019,NA
"14962",1405000,"Powiat grodziski",2019,NA
